Date,Lane,Lane Name,Direction,Direction Name,Speed (mph),Headway (s),Gap (s),Flags,Flag Text
2018-02-23 17:08:00.090,2,NB_MID,1,North,22.991,7.2,6.92,5,Friday
2018-02-23 17:08:02.080,2,NB_MID,1,North,22.991,2.092,1.015,5,Friday
2018-02-23 17:08:03.010,2,NB_MID,1,North,24.855,1.575,0.94,5,Friday
2018-02-23 17:08:03.050,3,NB_OS,1,North,33.554,4.367,3.627,5,Friday
2018-02-23 17:08:05.080,2,NB_MID,1,North,23.613000000000003,2.179,1.259,5,Friday
2018-02-23 17:08:07.040,2,NB_MID,1,North,27.962,2.4,2.183,5,Friday
2018-02-23 17:08:09.050,3,NB_OS,1,North,23.613000000000003,2.795,5.693,5,Friday
2018-02-23 17:08:11.010,3,NB_OS,1,North,26.098000000000003,1.671,0.994,5,Friday
2018-02-23 17:08:12.030,2,NB_MID,1,North,23.613000000000003,3.079,4.028,5,Friday
2018-02-23 17:08:12.050,3,NB_OS,1,North,24.855,1.845,1.023,5,Friday
2018-02-23 17:08:14.000,2,NB_MID,1,North,25.476,1.712,1.331,5,Friday
2018-02-23 17:08:17.010,2,NB_MID,1,North,21.126,3.335,2.626,5,Friday
2018-02-23 17:08:17.050,3,NB_OS,1,North,23.613000000000003,2.842,3.568,5,Friday
2018-02-23 17:08:18.010,1,NB_NS,1,North,5.5920000000000005,29.0,27.86,5,Friday
2018-02-23 17:08:20.070,3,NB_OS,1,North,19.262,3.135,2.774,5,Friday
2018-02-23 17:08:21.000,2,NB_MID,1,North,19.262,1.742,3.466,5,Friday
2018-02-23 17:08:21.030,1,NB_NS,1,North,8.699,3.086,2.32,5,Friday
2018-02-23 17:08:22.080,3,NB_OS,1,North,20.506,2.564,1.531,5,Friday
2018-02-23 17:08:24.000,2,NB_MID,1,North,10.563,6.247,2.57,5,Friday
2018-02-23 17:08:26.040,2,NB_MID,1,North,11.807,2.747,1.934,5,Friday
2018-02-23 17:08:26.080,3,NB_OS,1,North,18.021,2.172,3.542,5,Friday
2018-02-23 17:08:27.010,1,NB_NS,1,North,16.777,3.533,4.926,5,Friday
2018-02-23 17:08:27.050,3,NB_OS,1,North,15.533,2.304,1.141,5,Friday
2018-02-23 17:08:29.020,3,NB_OS,1,North,14.292,2.426,1.153,5,Friday
2018-02-23 17:08:29.090,2,NB_MID,1,North,12.428,2.97,1.647,5,Friday
2018-02-23 17:08:30.070,1,NB_NS,1,North,15.533,3.384,2.067,5,Friday
2018-02-23 17:08:31.040,3,NB_OS,1,North,12.428,2.97,1.558,5,Friday
2018-02-23 17:08:31.050,1,NB_NS,1,North,16.155,2.215,1.195,5,Friday
2018-02-23 17:08:32.000,2,NB_MID,1,North,12.428,3.6,2.38,5,Friday
2018-02-23 17:08:33.090,3,NB_OS,1,North,11.807,2.274,0.744,5,Friday
2018-02-23 17:08:34.070,1,NB_NS,1,North,14.914,3.0,1.452,5,Friday
2018-02-23 17:08:35.050,1,NB_NS,1,North,12.428,2.79,1.275,5,Friday
2018-02-23 17:08:37.060,3,NB_OS,1,North,9.941,5.175,2.847,5,Friday
2018-02-23 17:08:38.060,1,NB_NS,1,North,11.807,2.937,1.272,5,Friday
2018-02-23 17:08:40.080,2,NB_MID,1,North,7.456,14.1,7.026,5,Friday
2018-02-23 17:08:40.090,1,NB_NS,1,North,12.428,2.88,1.315,5,Friday
2018-02-23 17:08:43.070,1,NB_NS,1,North,11.807,3.695,2.17,5,Friday
2018-02-23 17:08:45.000,1,NB_NS,1,North,9.941,3.487,1.239,5,Friday
2018-02-23 17:08:45.000,2,NB_MID,1,North,2.485,24.75,1.15,5,Friday
2018-02-23 17:08:47.000,1,NB_NS,1,North,8.699,3.343,1.167,5,Friday
2018-02-23 17:08:49.050,2,NB_MID,1,North,3.729,4.5,1.62,5,Friday
2018-02-23 17:08:51.000,3,NB_OS,1,North,3.107,49.68,12.96,5,Friday
2018-02-23 17:08:53.010,2,NB_MID,1,North,7.456,2.85,2.22,5,Friday
2018-02-23 17:08:54.040,3,NB_OS,1,North,11.185,1.5,2.248,5,Friday
2018-02-23 17:08:54.070,1,NB_NS,1,North,9.941,6.75,5.749,5,Friday
2018-02-23 17:08:56.020,3,NB_OS,1,North,14.292,2.035,1.04,5,Friday
2018-02-23 17:08:56.030,2,NB_MID,1,North,15.533,2.016,2.15,5,Friday
2018-02-23 17:08:58.010,1,NB_NS,1,North,2.485,22.5,2.69,5,Friday
2018-02-23 17:09:01.060,3,NB_OS,1,North,16.777,4.133,3.727,5,Friday
2018-02-23 17:09:01.080,2,NB_MID,1,North,21.126,3.706,3.967,5,Friday
2018-02-23 17:09:01.090,1,NB_NS,1,North,11.807,1.137,1.81,5,Friday
2018-02-23 17:09:02.030,3,NB_OS,1,North,16.155,2.285,1.153,5,Friday
2018-02-23 17:09:03.040,1,NB_NS,1,North,11.807,3.316,1.742,5,Friday
2018-02-23 17:09:05.060,3,NB_OS,1,North,18.021,2.421,1.718,5,Friday
2018-02-23 17:09:06.000,2,NB_MID,1,North,22.369,5.15,4.829,5,Friday
2018-02-23 17:09:07.060,3,NB_OS,1,North,15.533,2.736,1.491,5,Friday
2018-02-23 17:09:08.010,3,NB_OS,1,North,16.155,1.8,0.924,5,Friday
2018-02-23 17:09:08.080,2,NB_MID,1,North,19.884,2.362,1.39,5,Friday
2018-02-23 17:09:10.090,3,NB_OS,1,North,16.777,2.2,1.246,5,Friday
2018-02-23 17:09:12.020,2,NB_MID,1,North,23.613000000000003,4.074,3.961,5,Friday
2018-02-23 17:09:12.070,3,NB_OS,1,North,16.777,2.133,1.267,5,Friday
2018-02-23 17:09:16.070,3,NB_OS,1,North,18.021,4.159,3.453,5,Friday
2018-02-23 17:09:17.010,2,NB_MID,1,North,27.34,4.541,4.521,5,Friday
2018-02-23 17:09:18.020,3,NB_OS,1,North,26.098000000000003,1.929,1.917,5,Friday
2018-02-23 17:09:20.010,3,NB_OS,1,North,26.098000000000003,2.186,1.549,5,Friday
2018-02-23 17:09:20.060,2,NB_MID,1,North,26.718000000000004,2.805,2.148,5,Friday
2018-02-23 17:09:21.070,1,NB_NS,1,North,3.729,56.7,16.447,5,Friday
2018-02-23 17:09:22.040,2,NB_MID,1,North,26.098000000000003,3.129,2.432,5,Friday
2018-02-23 17:09:23.070,1,NB_NS,1,North,11.185,1.3,1.28,5,Friday
2018-02-23 17:09:23.090,3,NB_OS,1,North,26.098000000000003,3.043,2.449,5,Friday
2018-02-23 17:09:24.070,2,NB_MID,1,North,27.34,1.595,0.957,5,Friday
2018-02-23 17:09:25.030,1,NB_NS,1,North,12.428,2.97,1.88,5,Friday
2018-02-23 17:09:25.040,2,NB_MID,1,North,27.962,1.84,1.332,5,Friday
2018-02-23 17:09:25.070,3,NB_OS,1,North,24.855,2.115,1.414,5,Friday
2018-02-23 17:09:26.020,3,NB_OS,1,North,22.991,1.946,1.149,5,Friday
2018-02-23 17:09:27.030,1,NB_NS,1,North,18.64,1.74,1.244,5,Friday
2018-02-23 17:09:28.000,2,NB_MID,1,North,27.962,2.96,2.28,5,Friday
2018-02-23 17:09:28.010,3,NB_OS,1,North,21.126,2.488,1.53,5,Friday
2018-02-23 17:09:30.030,1,NB_NS,1,North,18.021,3.414,2.52,5,Friday
2018-02-23 17:09:30.070,2,NB_MID,1,North,25.476,2.151,1.356,5,Friday
2018-02-23 17:09:30.080,3,NB_OS,1,North,21.126,2.012,1.234,5,Friday
2018-02-23 17:09:32.040,1,NB_NS,1,North,18.64,2.58,1.678,5,Friday
2018-02-23 17:09:32.070,2,NB_MID,1,North,26.098000000000003,2.186,1.622,5,Friday
2018-02-23 17:09:33.010,3,NB_OS,1,North,27.962,2.76,2.855,5,Friday
2018-02-23 17:09:36.030,1,NB_NS,1,North,18.021,4.407,3.408,5,Friday
2018-02-23 17:09:39.030,1,NB_NS,1,North,21.126,2.965,2.479,5,Friday
2018-02-23 17:09:40.080,2,NB_MID,1,North,27.34,6.341,7.757,5,Friday
2018-02-23 17:09:42.060,1,NB_NS,1,North,19.262,2.903,1.887,5,Friday
2018-02-23 17:09:43.040,3,NB_OS,1,North,29.825,1.312,0.6,5,Friday
2018-02-23 17:09:43.050,3,NB_OS,1,North,33.554,9.4,9.048,5,Friday
2018-02-23 17:09:44.030,1,NB_NS,1,North,17.399,3.343,2.235,5,Friday
2018-02-23 17:09:44.090,2,NB_MID,1,North,41.01,2.918,3.732,5,Friday
2018-02-23 17:09:45.050,1,NB_NS,1,North,18.021,1.614,0.75,5,Friday
2018-02-23 17:09:45.090,3,NB_OS,1,North,32.31,1.592,1.2,5,Friday
2018-02-23 17:09:47.000,2,NB_MID,1,North,27.962,4.72,2.909,5,Friday
2018-02-23 17:09:47.030,3,NB_OS,1,North,34.176,2.487,2.095,5,Friday
2018-02-23 17:09:48.060,1,NB_NS,1,North,19.262,2.265,1.603,5,Friday
2018-02-23 17:09:50.000,1,NB_NS,1,North,19.262,2.845,1.994,5,Friday
2018-02-23 17:09:50.090,3,NB_OS,1,North,31.069000000000003,3.06,2.286,5,Friday
2018-02-23 17:09:51.000,2,NB_MID,1,North,32.931999999999995,3.668,3.656,5,Friday
2018-02-23 17:09:51.030,3,NB_OS,1,North,29.825,1.612,1.069,5,Friday
2018-02-23 17:09:52.010,1,NB_NS,1,North,17.399,2.829,1.589,5,Friday
2018-02-23 17:09:53.070,2,NB_MID,1,North,32.31,2.008,1.394,5,Friday
2018-02-23 17:09:54.000,1,NB_NS,1,North,15.533,2.592,1.411,5,Friday
2018-02-23 17:09:54.000,3,NB_OS,1,North,26.098000000000003,3.343,2.362,5,Friday
2018-02-23 17:09:55.070,2,NB_MID,1,North,28.584,2.504,1.723,5,Friday
2018-02-23 17:09:57.010,3,NB_OS,1,North,31.691,2.718,2.706,5,Friday
2018-02-23 17:09:57.060,2,NB_MID,1,North,29.825,2.025,1.587,5,Friday
2018-02-23 17:09:58.030,1,NB_NS,1,North,15.533,4.824,3.796,5,Friday
2018-02-23 17:09:59.040,2,NB_MID,1,North,26.098000000000003,3.514,2.522,5,Friday
2018-02-23 17:09:59.060,3,NB_OS,1,North,31.069000000000003,1.656,1.147,5,Friday
2018-02-23 17:10:00.070,1,NB_NS,1,North,14.914,1.95,0.824,5,Friday
2018-02-23 17:10:01.070,2,NB_MID,1,North,22.991,1.995,0.94,5,Friday
2018-02-23 17:10:02.050,2,NB_MID,1,North,22.991,2.092,1.411,5,Friday
2018-02-23 17:10:02.060,1,NB_NS,1,North,13.67,2.782,1.375,5,Friday
2018-02-23 17:10:04.030,1,NB_NS,1,North,14.914,2.925,1.915,5,Friday
2018-02-23 17:10:06.020,2,NB_MID,1,North,18.64,4.92,3.282,5,Friday
2018-02-23 17:10:08.050,1,NB_NS,1,North,12.428,5.76,3.66,5,Friday
2018-02-23 17:10:12.030,2,NB_MID,1,North,18.021,6.703,4.708,5,Friday
2018-02-23 17:10:14.040,3,NB_OS,1,North,29.825,15.8,15.498,5,Friday
2018-02-23 17:10:14.080,1,NB_NS,1,North,9.941,7.537,4.364,5,Friday
2018-02-23 17:10:18.000,2,NB_MID,1,North,21.747,4.989,,5,Friday
2018-02-23 17:10:19.000,1,NB_NS,1,North,6.836,8.673,,5,Friday
2018-02-23 17:10:22.090,1,NB_NS,1,North,3.107,10.08,0.511,5,Friday
2018-02-23 17:10:25.010,1,NB_NS,1,North,9.321,1.8,2.264,5,Friday
2018-02-23 17:10:28.000,1,NB_NS,1,North,10.563,3.282,2.012,5,Friday
2018-02-23 17:10:31.020,1,NB_NS,1,North,10.563,4.024,2.395,5,Friday
2018-02-23 17:10:34.000,1,NB_NS,1,North,8.699,4.371,2.08,5,Friday
2018-02-23 17:10:34.050,3,NB_OS,1,North,31.069000000000003,,,5,Friday
2018-02-23 17:10:37.030,3,NB_OS,1,North,29.825,2.137,3.469,5,Friday
2018-02-23 17:10:38.040,2,NB_MID,1,North,32.931999999999995,20.4,19.814,5,Friday
2018-02-23 17:10:40.010,3,NB_OS,1,North,26.098000000000003,3.471,2.462,5,Friday
2018-02-23 17:10:40.060,1,NB_NS,1,North,3.107,18.72,4.443,5,Friday
2018-02-23 17:10:41.020,2,NB_MID,1,North,29.205,3.485,2.494,5,Friday
2018-02-23 17:10:43.030,1,NB_NS,1,North,5.5920000000000005,3.4,2.332,5,Friday
2018-02-23 17:10:44.040,2,NB_MID,1,North,27.962,3.52,2.886,5,Friday
2018-02-23 17:10:44.040,3,NB_OS,1,North,29.205,4.021,3.94,5,Friday
2018-02-23 17:10:46.070,3,NB_OS,1,North,27.962,1.6,0.948,5,Friday
2018-02-23 17:10:48.030,2,NB_MID,1,North,24.855,4.725,3.564,5,Friday
2018-02-23 17:10:48.060,3,NB_OS,1,North,28.584,2.035,1.58,5,Friday
2018-02-23 17:10:49.040,2,NB_MID,1,North,26.718000000000004,1.256,0.704,5,Friday
2018-02-23 17:10:49.080,1,NB_NS,1,North,6.214,6.3,4.02,5,Friday
2018-02-23 17:10:51.070,2,NB_MID,1,North,24.233,1.8,0.932,5,Friday
2018-02-23 17:10:53.050,1,NB_NS,1,North,6.836,4.745,2.08,5,Friday
2018-02-23 17:10:56.070,1,NB_NS,1,North,4.349,6.943,1.662,5,Friday
2018-02-23 17:10:59.080,1,NB_NS,1,North,9.321,2.28,1.917,5,Friday
2018-02-23 17:11:00.020,3,NB_OS,1,North,36.661,12.6,12.24,5,Friday
2018-02-23 17:11:02.000,1,NB_NS,1,North,11.185,3.3,2.456,5,Friday
2018-02-23 17:11:02.050,2,NB_MID,1,North,34.798,11.8,11.403,5,Friday
2018-02-23 17:11:03.030,3,NB_OS,1,North,37.903,3.216,2.728,5,Friday
2018-02-23 17:11:04.080,1,NB_NS,1,North,14.292,1.957,0.98,5,Friday
2018-02-23 17:11:05.060,2,NB_MID,1,North,36.661,2.105,1.817,5,Friday
2018-02-23 17:11:06.010,1,NB_NS,1,North,14.292,2.896,1.674,5,Friday
2018-02-23 17:11:07.060,2,NB_MID,1,North,35.417,2.305,1.744,5,Friday
2018-02-23 17:11:08.000,3,NB_OS,1,North,39.146,4.686,4.44,5,Friday
2018-02-23 17:11:09.070,2,NB_MID,1,North,29.825,2.662,1.847,5,Friday
2018-02-23 17:11:09.080,1,NB_NS,1,North,16.155,2.838,2.152,5,Friday
2018-02-23 17:11:10.040,2,NB_MID,1,North,32.931999999999995,1.834,1.392,5,Friday
2018-02-23 17:11:12.020,3,NB_OS,1,North,30.447,5.584,3.92,5,Friday
2018-02-23 17:11:12.080,1,NB_NS,1,North,28.584,1.917,2.418,5,Friday
2018-02-23 17:11:13.030,3,NB_OS,1,North,29.825,1.387,0.769,5,Friday
2018-02-23 17:11:13.080,2,NB_MID,1,North,34.798,2.443,2.088,5,Friday
2018-02-23 17:11:14.020,1,NB_NS,1,North,18.021,4.283,2.165,5,Friday
2018-02-23 17:11:16.010,1,NB_NS,1,North,21.126,1.959,1.403,5,Friday
2018-02-23 17:11:16.010,2,NB_MID,1,North,30.447,4.041,2.741,5,Friday
2018-02-23 17:11:18.020,2,NB_MID,1,North,26.098000000000003,2.614,1.806,5,Friday
2018-02-23 17:11:18.090,1,NB_NS,1,North,22.369,2.1,1.366,5,Friday
2018-02-23 17:11:20.040,3,NB_OS,1,North,31.691,6.812,6.747,5,Friday
2018-02-23 17:11:20.050,1,NB_NS,1,North,21.747,2.006,1.2,5,Friday
2018-02-23 17:11:21.020,1,NB_NS,1,North,22.369,2.05,1.268,5,Friday
2018-02-23 17:11:22.040,1,NB_NS,1,North,21.747,1.594,0.78,5,Friday
2018-02-23 17:11:22.050,2,NB_MID,1,North,33.554,3.6,3.957,5,Friday
2018-02-23 17:11:24.070,3,NB_OS,1,North,34.176,3.207,2.982,5,Friday
2018-02-23 17:11:25.000,2,NB_MID,1,North,29.205,3.026,2.233,5,Friday
2018-02-23 17:11:25.050,1,NB_NS,1,North,20.506,2.564,1.678,5,Friday
2018-02-23 17:11:26.060,1,NB_NS,1,North,18.64,1.62,0.587,5,Friday
2018-02-23 17:11:27.010,2,NB_MID,1,North,29.205,2.298,1.794,5,Friday
2018-02-23 17:11:28.090,1,NB_NS,1,North,21.747,2.314,1.796,5,Friday
2018-02-23 17:11:30.080,1,NB_NS,1,North,22.369,2.25,1.437,5,Friday
2018-02-23 17:11:31.000,2,NB_MID,1,North,27.34,4.459,3.594,5,Friday
2018-02-23 17:11:32.070,1,NB_NS,1,North,22.991,2.286,1.47,5,Friday
2018-02-23 17:11:33.000,2,NB_MID,1,North,27.962,2.16,1.648,5,Friday
2018-02-23 17:11:33.020,1,NB_NS,1,North,20.506,1.964,1.101,5,Friday
2018-02-23 17:11:34.020,1,NB_NS,1,North,19.262,1.452,0.498,5,Friday
2018-02-23 17:11:36.000,1,NB_NS,1,North,20.506,2.182,1.335,5,Friday
2018-02-23 17:11:36.040,2,NB_MID,1,North,24.855,4.14,3.08,5,Friday
2018-02-23 17:11:38.010,3,NB_OS,1,North,34.176,14.4,14.145,5,Friday
2018-02-23 17:11:38.050,2,NB_MID,1,North,24.855,2.43,1.758,5,Friday
2018-02-23 17:11:38.070,1,NB_NS,1,North,19.262,2.148,1.242,5,Friday
2018-02-23 17:11:40.000,3,NB_OS,1,North,30.447,2.388,1.533,5,Friday
2018-02-23 17:11:41.020,3,NB_OS,1,North,33.554,1.267,0.906,5,Friday
2018-02-23 17:11:41.060,1,NB_NS,1,North,19.262,3.31,2.261,5,Friday
2018-02-23 17:11:41.090,2,NB_MID,1,North,29.205,2.221,1.986,5,Friday
2018-02-23 17:11:42.050,3,NB_OS,1,North,30.447,1.616,0.953,5,Friday
2018-02-23 17:11:44.060,1,NB_NS,1,North,18.64,3.54,2.547,5,Friday
2018-02-23 17:11:44.070,2,NB_MID,1,North,26.718000000000004,3.265,2.417,5,Friday
2018-02-23 17:11:45.040,1,NB_NS,1,North,18.021,2.234,1.32,5,Friday
2018-02-23 17:11:46.080,2,NB_MID,1,North,31.069000000000003,2.016,1.757,5,Friday
2018-02-23 17:11:48.060,2,NB_MID,1,North,24.855,2.475,1.498,5,Friday
2018-02-23 17:11:49.000,2,NB_MID,1,North,19.884,2.306,0.914,5,Friday
2018-02-23 17:11:51.020,3,NB_OS,1,North,36.039,8.7,8.355,5,Friday
2018-02-23 17:11:51.030,1,NB_NS,1,North,19.262,4.413,5.341,5,Friday
2018-02-23 17:11:53.030,2,NB_MID,1,North,30.447,2.976,3.884,5,Friday
2018-02-23 17:11:53.070,3,NB_OS,1,North,33.554,1.867,1.233,5,Friday
2018-02-23 17:11:54.060,1,NB_NS,1,North,18.021,2.917,1.824,5,Friday
2018-02-23 17:12:02.010,3,NB_OS,1,North,37.903,9.4,9.113,5,Friday
2018-02-23 17:12:04.070,1,NB_NS,1,North,15.533,12.168,9.616,5,Friday
2018-02-23 17:12:04.070,2,NB_MID,1,North,33.554,10.4,10.113,5,Friday
2018-02-23 17:12:08.010,2,NB_MID,1,North,32.31,4.673,4.167,5,Friday
2018-02-23 17:12:08.050,3,NB_OS,1,North,31.691,6.4,6.129,5,Friday
2018-02-23 17:12:12.010,2,NB_MID,1,North,32.931999999999995,4.109,3.675,5,Friday
2018-02-23 17:12:17.030,1,NB_NS,1,North,4.97,44.55,12.765,5,Friday
2018-02-23 17:12:17.070,3,NB_OS,1,North,36.039,8.2,7.861,5,Friday
2018-02-23 17:12:18.040,3,NB_OS,1,North,31.691,2.153,1.408,5,Friday
2018-02-23 17:12:21.060,2,NB_MID,1,North,33.554,8.5,8.249,5,Friday
2018-02-23 17:12:24.090,3,NB_OS,1,North,29.825,3.45,5.211,5,Friday
2018-02-23 17:12:32.010,1,NB_NS,1,North,24.233,3.554,11.515,5,Friday
2018-02-23 17:12:36.010,1,NB_NS,1,North,5.5920000000000005,22.6,2.32,5,Friday
2018-02-23 17:12:41.000,2,NB_MID,1,North,29.205,20.4,20.12,5,Friday
2018-02-23 17:12:43.080,3,NB_OS,1,North,36.661,18.9,18.562,5,Friday
2018-02-23 17:12:45.060,2,NB_MID,1,North,29.205,3.868,3.263,5,Friday
2018-02-23 17:12:46.070,3,NB_OS,1,North,34.176,3.175,2.644,5,Friday
2018-02-23 17:12:47.050,3,NB_OS,1,North,31.069000000000003,2.232,1.591,5,Friday
2018-02-23 17:12:47.080,2,NB_MID,1,North,30.447,2.241,1.924,5,Friday
2018-02-23 17:12:50.000,3,NB_OS,1,North,30.447,2.755,2.183,5,Friday
2018-02-23 17:12:52.010,2,NB_MID,1,North,27.962,6.04,5.036,5,Friday
2018-02-23 17:12:52.040,3,NB_OS,1,North,39.146,2.086,1.886,5,Friday
2018-02-23 17:12:54.030,2,NB_MID,1,North,25.476,2.678,1.888,5,Friday
2018-02-23 17:12:56.070,3,NB_OS,1,North,30.447,4.408,3.031,5,Friday
2018-02-23 17:12:57.000,3,NB_OS,1,North,29.205,1.609,0.984,5,Friday
2018-02-23 17:12:59.060,3,NB_OS,1,North,29.825,1.725,1.278,5,Friday
2018-02-23 17:13:03.060,2,NB_MID,1,North,37.283,5.91,7.922,5,Friday
2018-02-23 17:13:04.040,2,NB_MID,1,North,35.417,1.989,1.542,5,Friday
2018-02-23 17:13:06.060,3,NB_OS,1,North,40.39,5.317,6.685,5,Friday
2018-02-23 17:13:07.090,3,NB_OS,1,North,37.903,1.505,1.012,5,Friday
2018-02-23 17:13:10.040,2,NB_MID,1,North,33.554,6.467,5.741,5,Friday
2018-02-23 17:13:10.070,1,NB_NS,1,North,14.292,13.774,31.88,5,Friday
2018-02-23 17:13:12.070,3,NB_OS,1,North,37.903,4.957,4.558,5,Friday
2018-02-23 17:13:13.040,3,NB_OS,1,North,36.039,2.048,1.44,5,Friday
2018-02-23 17:13:14.020,2,NB_MID,1,North,33.554,4.033,3.527,5,Friday
2018-02-23 17:13:18.090,3,NB_OS,1,North,29.205,5.706,4.246,5,Friday
2018-02-23 17:13:20.000,2,NB_MID,1,North,24.855,2.43,5.507,5,Friday
2018-02-23 17:13:21.040,2,NB_MID,1,North,23.613000000000003,1.705,1.04,5,Friday
2018-02-23 17:13:22.000,3,NB_OS,1,North,26.098000000000003,4.714,2.813,5,Friday
2018-02-23 17:13:23.000,3,NB_OS,1,North,27.34,1.227,0.64,5,Friday
2018-02-23 17:13:24.070,2,NB_MID,1,North,22.369,2.7,1.921,5,Friday
2018-02-23 17:13:25.000,3,NB_OS,1,North,29.205,2.068,1.632,5,Friday
2018-02-23 17:13:25.030,2,NB_MID,1,North,21.747,2.057,1.19,5,Friday
2018-02-23 17:13:26.000,3,NB_OS,1,North,29.205,1.226,0.632,5,Friday
2018-02-23 17:13:28.070,2,NB_MID,1,North,21.126,2.806,1.947,5,Friday
2018-02-23 17:13:30.080,2,NB_MID,1,North,19.884,2.644,1.645,5,Friday
2018-02-23 17:13:31.030,2,NB_MID,1,North,19.262,1.974,1.005,5,Friday
2018-02-23 17:13:31.080,3,NB_OS,1,North,28.584,5.048,4.455,5,Friday
2018-02-23 17:13:33.020,2,NB_MID,1,North,19.262,2.206,1.238,5,Friday
2018-02-23 17:13:34.080,3,NB_OS,1,North,27.962,3.32,2.64,5,Friday
2018-02-23 17:13:35.020,2,NB_MID,1,North,20.506,2.291,1.57,5,Friday
2018-02-23 17:13:37.050,2,NB_MID,1,North,19.884,2.812,1.842,5,Friday
2018-02-23 17:13:40.060,1,NB_NS,1,North,5.5920000000000005,29.9,29.337,5,Friday
2018-02-23 17:13:40.090,2,NB_MID,1,North,19.884,2.812,1.905,5,Friday
2018-02-23 17:13:41.050,3,NB_OS,1,North,34.176,6.545,7.34,5,Friday
2018-02-23 17:13:42.040,1,NB_NS,1,North,8.699,2.571,2.4,5,Friday
2018-02-23 17:13:44.080,3,NB_OS,1,North,31.069000000000003,2.772,2.032,5,Friday
2018-02-23 17:13:45.070,2,NB_MID,1,North,19.884,5.175,4.328,5,Friday
2018-02-23 17:13:47.020,1,NB_NS,1,North,11.807,4.168,4.311,5,Friday
2018-02-23 17:13:47.070,2,NB_MID,1,North,20.506,2.291,1.606,5,Friday
2018-02-23 17:13:48.050,2,NB_MID,1,North,21.126,2.065,1.418,5,Friday
2018-02-23 17:13:49.030,3,NB_OS,1,North,30.447,5.731,5.126,5,Friday
2018-02-23 17:13:51.050,2,NB_MID,1,North,27.34,2.577,2.576,5,Friday
2018-02-23 17:13:51.090,1,NB_NS,1,North,13.048,3.943,3.132,5,Friday
2018-02-23 17:13:52.010,3,NB_OS,1,North,31.069000000000003,2.952,2.491,5,Friday
2018-02-23 17:13:53.010,2,NB_MID,1,North,27.34,1.841,1.297,5,Friday
2018-02-23 17:13:53.070,1,NB_NS,1,North,12.428,2.43,1.166,5,Friday
2018-02-23 17:13:54.070,3,NB_OS,1,North,28.584,2.074,1.283,5,Friday
2018-02-23 17:13:55.020,1,NB_NS,1,North,13.67,2.945,1.888,5,Friday
2018-02-23 17:13:56.050,1,NB_NS,1,North,14.914,1.725,0.809,5,Friday
2018-02-23 17:13:56.080,3,NB_OS,1,North,29.825,2.175,1.756,5,Friday
2018-02-23 17:13:57.010,3,NB_OS,1,North,30.447,1.543,0.857,5,Friday
2018-02-23 17:13:59.000,1,NB_NS,1,North,16.777,2.667,1.93,5,Friday
2018-02-23 17:13:59.020,3,NB_OS,1,North,26.098000000000003,2.614,1.747,5,Friday
2018-02-23 17:13:59.070,2,NB_MID,1,North,26.098000000000003,6.257,5.24,5,Friday
2018-02-23 17:14:00.030,3,NB_OS,1,North,26.718000000000004,1.298,0.731,5,Friday
2018-02-23 17:14:01.030,1,NB_NS,1,North,16.777,2.733,0.967,5,Friday
2018-02-23 17:14:02.040,2,NB_MID,1,North,24.855,4.095,2.68,5,Friday
2018-02-23 17:14:03.000,1,NB_NS,1,North,19.262,1.858,1.14,5,Friday
2018-02-23 17:14:03.060,3,NB_OS,1,North,26.718000000000004,2.595,1.923,5,Friday
2018-02-23 17:14:04.010,2,NB_MID,1,North,22.369,2.2,1.295,5,Friday
2018-02-23 17:14:05.000,1,NB_NS,1,North,18.64,2.52,1.501,5,Friday
2018-02-23 17:14:06.030,2,NB_MID,1,North,23.613000000000003,2.416,1.76,5,Friday
2018-02-23 17:14:07.090,3,NB_OS,1,North,29.205,4.136,3.915,5,Friday
2018-02-23 17:14:08.000,1,NB_NS,1,North,18.021,3.538,2.544,5,Friday
2018-02-23 17:14:08.030,2,NB_MID,1,North,22.991,2.286,1.612,5,Friday
2018-02-23 17:14:08.040,3,NB_OS,1,North,29.825,1.687,1.171,5,Friday
2018-02-23 17:14:10.040,1,NB_NS,1,North,18.64,2.82,1.817,5,Friday
2018-02-23 17:14:11.000,2,NB_MID,1,North,24.855,2.79,2.301,5,Friday
2018-02-23 17:14:12.050,1,NB_NS,1,North,18.64,2.58,1.608,5,Friday
2018-02-23 17:14:13.040,3,NB_OS,1,North,29.205,5.362,4.647,5,Friday
2018-02-23 17:14:14.020,2,NB_MID,1,North,21.747,3.96,2.831,5,Friday
2018-02-23 17:14:15.040,3,NB_OS,1,North,26.098000000000003,2.443,1.678,5,Friday
2018-02-23 17:14:17.050,1,NB_NS,1,North,16.777,6.067,4.46,5,Friday
2018-02-23 17:14:17.060,2,NB_MID,1,North,22.369,2.75,1.968,5,Friday
2018-02-23 17:14:18.050,2,NB_MID,1,North,22.991,2.141,1.47,5,Friday
2018-02-23 17:14:19.020,1,NB_NS,1,North,14.914,2.55,0.54,5,Friday
2018-02-23 17:14:20.090,3,NB_OS,1,North,29.205,4.251,4.14,5,Friday
2018-02-23 17:14:21.030,3,NB_OS,1,North,27.34,1.8,1.071,5,Friday
2018-02-23 17:14:22.020,2,NB_MID,1,North,17.399,5.4,3.321,5,Friday
2018-02-23 17:14:23.070,1,NB_NS,1,North,13.048,4.629,2.84,5,Friday
